customer_id,month_index,tenure_months,monthly_charges,support_calls,avg_session_minutes,data_usage_gb,churned,plan_basic,plan_premium,plan_standard
10563,1,57,59.16,2,20.09,3.01,0,0,0,1
10067,1,18,47.21,1,43.13,8.66,1,0,0,1
10051,1,7,23.75,3,16.84,3.35,0,1,0,0
10311,0,47,16.51,1,34.65,8.78,0,1,0,0
10265,7,23,26.84,0,31.45,2.35,0,1,0,0
10570,1,59,50.92,0,36.1,5.76,0,0,0,1
10418,0,24,19.73,0,25.31,9.53,0,1,0,0
10350,3,28,24.26,1,13.78,1.94,1,1,0,0
10113,1,6,26.94,2,16.54,3.03,0,1,0,0
10285,2,46,91.73,0,20.33,5.19,0,0,1,0
10248,5,48,56.76,2,25.98,5.33,0,0,0,1
10062,1,22,24.98,1,41.33,10.97,0,1,0,0
10146,1,27,24.15,2,52.64,9.8,1,1,0,0
10624,0,55,58.84,0,33.02,4.56,0,0,0,1
10686,3,5,96.6,1,43.52,12.11,1,0,1,0
10357,0,29,24.5,2,36.07,7.98,0,1,0,0
10648,1,58,24.38,1,9.64,2.3,0,1,0,0
10614,2,3,48.07,0,36.64,4.56,0,0,0,1
10531,3,35,93.54,3,14.12,4.74,0,0,1,0
10493,3,31,24.66,0,22.88,9.07,0,1,0,0
10458,3,49,19.14,0,50.93,9.67,0,1,0,0
10598,4,9,27.44,0,31.33,4.99,0,1,0,0
10565,1,56,28.33,0,39.95,8.98,0,1,0,0
10447,1,21,51.87,1,40.67,12.08,0,0,0,1
10665,2,55,28.86,0,38.88,6.94,0,1,0,0
10386,0,17,21.94,1,34.44,7.88,0,1,0,0
10560,1,43,91.83,1,29.2,8.23,0,0,1,0
10475,4,30,54.83,0,48.55,9.07,0,0,0,1
10068,2,58,98.99,1,35.63,7.19,0,0,1,0
10147,1,25,46.52,12,47.25,2.23,1,0,0,1
10633,3,51,10.15,1,21.47,5.92,0,1,0,0
10307,3,28,31.37,2,16.49,0.68,0,1,0,0
10098,3,22,35.84,2,38.61,7.01,0,1,0,0
10563,1,57,59.16,2,20.09,3.01,0,0,0,1
10607,2,8,18.07,1,12.64,3.34,1,1,0,0
10220,1,19,57.89,1,41.12,7.92,1,0,0,1
10199,0,49,38.11,0,42.0,7.37,0,1,0,0
10188,0,27,49.51,2,35.55,11.36,0,0,0,1
10253,3,17,31.61,0,34.41,4.85,0,1,0,0
10312,1,6,97.43,1,36.37,6.68,1,0,1,0
10601,1,23,30.98,5,20.8,6.0,1,1,0,0
10668,1,32,44.63,1,45.67,8.56,0,0,0,1
10226,0,7,50.9,2,56.83,8.66,0,0,0,1
10453,3,6,17.28,2,26.33,5.74,0,1,0,0
10313,4,58,94.89,1,36.4,10.87,0,0,1,0
10027,6,56,88.85,1,37.43,9.34,0,0,1,0
10001,0,19,93.12,2,33.78,7.6,0,0,1,0
10654,4,25,19.89,2,45.41,7.26,0,1,0,0
10579,5,22,88.95,3,34.5,6.25,0,0,1,0
10073,5,53,24.14,1,32.56,3.44,0,1,0,0
10015,0,42,38.05,0,22.79,1.89,0,1,0,0
10360,2,13,60.38,1,29.45,6.11,1,0,0,1
10404,0,9,17.98,2,16.3,6.74,0,1,0,0
10534,5,49,97.2,0,19.14,3.78,1,0,1,0
10202,4,60,19.85,0,23.29,10.09,0,1,0,0
10262,2,33,19.86,0,44.55,8.2,0,1,0,0
10336,2,30,50.39,0,47.6,9.12,0,0,0,1
10693,4,47,53.92,0,39.38,10.12,0,0,0,1
10062,4,25,24.98,0,35.34,7.47,0,1,0,0
10067,3,20,47.21,1,33.49,9.48,0,0,0,1
10348,3,54,28.8,1,57.4,10.15,0,1,0,0
10090,3,16,98.93,1,31.6,10.39,0,0,1,0
10215,3,15,34.14,0,12.72,3.23,1,1,0,0
10002,0,2,30.26,0,42.3,3.11,0,1,0,0
10659,3,4,58.41,1,34.52,7.2,0,0,0,1
10618,4,47,28.72,0,40.92,6.12,0,1,0,0
10448,4,22,53.82,2,23.88,5.9,0,0,0,1
10691,2,54,63.33,1,26.93,3.47,0,0,0,1
10592,3,48,24.48,1,34.28,8.06,0,1,0,0
10292,3,15,41.18,2,57.25,11.33,0,0,0,1
10407,2,24,29.99,2,42.36,5.45,0,1,0,0
10142,1,5,60.17,0,16.55,7.36,0,0,0,1
10195,1,20,49.72,3,40.66,6.56,0,0,0,1
10017,0,5,21.81,0,40.17,10.77,0,1,0,0
10015,4,46,38.05,2,23.94,0.71,0,1,0,0
10402,3,58,16.19,1,16.26,0.86,1,1,0,0
10249,1,31,98.83,1,60.58,12.4,0,0,1,0
10314,0,17,52.91,1,42.73,8.51,0,0,0,1
10179,1,9,25.0,7,34.81,7.23,1,1,0,0
10005,5,11,57.24,3,25.32,1.35,0,0,0,1
10526,4,43,31.93,2,31.4,6.67,0,1,0,0
10110,3,53,75.99,0,23.99,4.82,0,0,1,0
10010,2,30,24.97,2,9.92,3.87,1,1,0,0
10139,0,58,25.94,2,12.15,2.41,0,1,0,0
10349,2,20,37.17,4,24.79,3.77,1,1,0,0
10360,0,11,60.38,1,30.41,2.75,0,0,0,1
10022,2,16,21.29,4,27.03,5.78,0,1,0,0
10339,7,21,49.51,2,22.71,2.64,0,0,0,1
10370,0,56,21.07,5,38.82,7.73,0,1,0,0
10668,3,34,44.63,0,39.97,4.96,0,0,0,1
10495,4,44,20.58,0,6.3,3.02,0,1,0,0
10303,5,58,56.02,1,40.32,7.16,0,0,0,1
10000,2,47,56.98,1,19.39,3.32,0,0,0,1
10340,2,56,66.26,2,48.3,7.57,1,0,0,1
10250,7,9,98.33,0,44.43,5.11,1,0,1,0
10082,1,24,30.31,3,21.76,8.93,0,1,0,0
10460,3,48,30.65,1,31.95,6.69,0,1,0,0
10088,3,5,94.24,6,27.59,4.73,1,0,1,0
10085,0,47,63.67,1,35.8,4.85,1,0,0,1
10204,0,27,91.21,5,17.59,3.0,1,0,1,0
10133,1,11,47.45,0,36.42,4.26,1,0,0,1
10378,1,52,98.72,2,40.54,9.83,0,0,1,0
10352,2,23,15.0,3,24.83,5.78,1,1,0,0
10505,1,34,60.32,2,31.65,6.87,0,0,0,1
10107,0,27,57.25,1,24.51,4.47,1,0,0,1
10374,0,39,90.83,0,28.86,3.93,0,0,1,0
10248,3,46,56.76,2,27.63,7.43,0,0,0,1
10544,0,26,21.85,2,26.37,8.26,1,1,0,0
10585,3,49,30.67,0,24.29,4.34,0,1,0,0
10682,3,34,96.14,3,37.75,6.37,0,0,1,0
10508,2,24,31.39,3,12.66,2.58,1,1,0,0
10561,1,56,13.23,2,54.38,12.49,0,1,0,0
10598,4,9,27.44,0,31.33,4.99,0,1,0,0
10074,1,42,31.2,1,46.1,8.99,0,1,0,0
10415,4,52,32.76,0,19.15,1.68,0,1,0,0
10224,2,24,48.91,0,41.75,7.07,0,0,0,1
10010,1,29,24.97,3,18.82,1.49,0,1,0,0
10105,7,35,26.68,0,48.52,6.93,0,1,0,0
10083,6,50,62.15,3,25.9,2.63,1,0,0,1
10616,2,48,103.99,0,34.54,5.0,1,0,1,0
10682,5,36,96.14,0,38.5,9.7,0,0,1,0
10507,3,53,18.88,0,25.24,0.04,0,1,0,0
10004,2,8,25.96,1,9.78,1.81,1,1,0,0
10389,2,16,93.01,3,42.54,6.68,0,0,1,0
10619,1,5,67.32,0,52.89,14.98,0,0,0,1
10344,6,11,25.24,0,16.36,5.42,1,1,0,0
10561,4,59,13.23,1,60.1,10.49,0,1,0,0
10234,4,43,103.31,1,33.22,7.76,0,0,1,0
10374,1,40,90.83,1,30.88,4.62,0,0,1,0
10212,2,31,49.01,2,24.13,7.83,0,0,0,1
10206,6,52,97.69,2,39.51,8.9,0,0,1,0
10295,3,15,64.26,3,46.31,10.46,1,0,0,1
10133,3,13,47.45,1,37.98,6.75,0,0,0,1
10316,5,31,52.08,0,32.87,2.67,0,0,0,1
10189,4,42,29.52,1,35.17,7.98,0,1,0,0
10449,4,7,24.1,1,35.83,5.72,0,1,0,0
10109,2,39,83.33,2,22.52,6.14,1,0,1,0
10538,0,17,90.25,4,15.98,3.63,1,0,1,0
10337,2,39,25.85,0,20.37,1.16,0,1,0,0
10268,1,12,19.89,1,40.97,10.28,0,1,0,0
10573,0,16,35.02,4,44.37,10.15,1,1,0,0
10140,0,21,20.33,1,34.35,7.31,0,1,0,0
10369,2,18,17.73,0,40.27,5.78,0,1,0,0
10569,0,25,55.85,2,15.95,4.33,0,0,0,1
10283,5,7,65.69,2,31.91,8.39,0,0,0,1
10475,0,26,54.83,0,54.16,8.91,0,0,0,1
10159,0,40,33.14,0,34.27,2.62,0,1,0,0
10531,5,37,93.54,3,12.89,3.48,0,0,1,0
10265,2,18,26.84,3,38.52,5.72,0,1,0,0
10639,4,27,98.28,3,27.11,5.11,0,0,1,0
10315,0,30,92.98,2,32.83,5.01,1,0,1,0
10144,6,61,29.62,3,26.85,5.86,0,1,0,0
10159,4,44,33.14,3,42.46,6.99,0,1,0,0
10324,6,48,33.79,2,37.26,5.73,0,1,0,0
10612,6,65,99.48,3,25.33,6.77,0,0,1,0
10153,0,38,21.95,4,49.48,9.98,0,1,0,0
10672,4,54,55.33,4,29.7,4.52,0,0,0,1
10422,3,19,60.84,3,44.09,6.33,1,0,0,1
10551,1,22,25.34,1,12.11,0.13,0,1,0,0
10084,6,47,28.36,0,26.64,7.38,0,1,0,0
10008,6,37,57.63,0,37.07,6.19,0,0,0,1
10328,0,49,52.86,1,47.94,4.73,0,0,0,1
10683,3,14,24.33,2,44.03,6.8,0,1,0,0
10003,0,43,22.91,2,40.1,6.38,0,1,0,0
10591,4,53,57.54,3,46.2,11.2,1,0,0,1
10035,1,55,17.64,1,13.17,1.73,0,1,0,0
10220,4,22,57.89,4,44.8,8.66,1,0,0,1
10567,3,27,63.73,5,28.98,5.95,0,0,0,1
10199,3,52,38.11,1,37.85,7.32,0,1,0,0
10243,2,45,97.59,0,24.71,6.32,0,0,1,0
10221,0,43,59.01,2,19.08,3.68,0,0,0,1
10424,3,4,26.53,0,23.15,4.13,0,1,0,0
10649,1,7,45.02,3,36.99,9.57,1,0,0,1
10502,4,62,48.3,2,60.48,11.87,1,0,0,1
10264,3,50,19.54,1,15.84,5.75,0,1,0,0
10613,0,49,24.99,0,46.54,9.59,0,1,0,0
10603,0,9,22.43,3,40.47,7.56,1,1,0,0
10638,0,6,55.29,4,43.74,8.13,0,0,0,1
10486,4,7,53.78,0,46.32,11.14,0,0,0,1
10588,0,34,60.25,0,24.57,5.57,0,0,0,1
10674,4,24,94.66,5,36.28,9.03,0,0,1,0
10383,0,25,79.33,0,48.08,10.34,0,0,1,0
10318,2,41,65.15,5,20.05,6.29,1,0,0,1
10172,1,5,25.51,1,32.58,5.27,1,1,0,0
10699,0,55,49.32,0,29.07,4.24,0,0,0,1
10314,2,19,52.91,3,40.1,5.26,0,0,0,1
10354,4,22,40.21,0,76.13,15.89,0,1,0,0
10416,1,40,35.75,0,18.56,0.28,0,1,0,0
10046,2,15,56.97,3,21.44,4.01,0,0,0,1
10108,5,40,15.75,1,22.86,8.31,0,1,0,0
10682,0,31,96.14,2,34.78,7.32,0,0,1,0
10068,0,56,98.99,0,35.14,1.16,0,0,1,0
10111,5,43,23.96,1,31.74,6.07,1,1,0,0
10313,1,55,94.89,1,43.29,7.98,0,0,1,0
10105,7,35,26.68,0,48.52,6.93,0,1,0,0
10576,5,35,53.02,2,45.73,5.91,1,0,0,1
10128,3,43,18.95,0,30.58,4.63,0,1,0,0
10541,1,19,40.47,1,59.68,9.1,0,0,0,1
10290,5,54,16.74,4,34.33,6.63,1,1,0,0
10087,1,38,58.53,2,29.79,5.64,1,0,0,1
10238,2,23,91.26,1,52.49,15.09,0,0,1,0
10208,3,51,93.48,0,29.92,11.47,0,0,1,0
10306,2,28,29.25,5,22.81,2.83,1,1,0,0
10430,1,31,56.09,2,39.27,8.53,0,0,0,1
10221,5,48,59.01,0,22.26,4.11,0,0,0,1
10310,5,53,29.64,3,50.64,9.62,1,1,0,0
10379,2,22,24.57,0,25.51,0.31,0,1,0,0
10654,1,22,19.89,1,48.77,9.66,0,1,0,0
10392,2,14,33.6,1,10.95,0.33,0,1,0,0
10201,5,58,97.97,0,15.25,4.63,0,0,1,0
10607,4,10,18.07,0,24.65,2.38,0,1,0,0
10597,3,31,26.37,1,48.77,11.97,1,1,0,0
10696,2,39,26.72,2,30.88,7.34,0,1,0,0
10148,5,39,56.36,4,25.1,0.0,1,0,0,1
10538,2,19,90.25,1,22.78,0.4,0,0,1,0
10560,5,47,91.83,2,26.41,7.93,1,0,1,0
10064,1,6,31.3,1,33.26,4.36,1,1,0,0
10104,0,17,46.41,1,21.45,6.01,0,0,0,1
10685,5,63,102.5,1,38.26,7.64,0,0,1,0
10563,0,56,59.16,2,25.26,8.09,0,0,0,1
10059,0,33,87.86,3,37.23,7.47,0,0,1,0
10291,2,9,62.74,2,14.74,4.21,1,0,0,1
10171,7,60,40.03,2,39.93,8.86,0,1,0,0
10399,4,9,21.51,1,53.38,15.13,1,1,0,0
10191,1,55,93.06,3,27.1,9.05,0,0,1,0
10629,3,8,93.94,4,11.57,0.8,1,0,1,0
10111,4,42,23.96,2,41.13,6.71,0,1,0,0
10646,3,15,21.16,2,51.15,7.15,1,1,0,0
10202,1,57,19.85,1,32.54,5.63,0,1,0,0
10591,2,51,57.54,2,51.94,9.75,0,0,0,1
10289,4,52,23.54,1,34.97,4.84,0,1,0,0
10012,2,13,66.93,2,15.25,3.28,1,0,0,1
10030,0,46,90.43,2,21.9,2.9,0,0,1,0
10365,5,6,53.16,1,23.19,3.32,0,0,0,1
10632,2,61,26.01,1,25.67,6.57,0,1,0,0
10356,4,45,26.35,2,65.58,12.67,0,1,0,0
10360,4,15,60.38,2,24.55,5.13,0,0,0,1
10416,0,39,35.75,2,18.35,6.87,0,1,0,0
10235,3,5,88.62,0,29.92,4.46,0,0,1,0
10298,6,45,51.95,2,22.08,4.62,0,0,0,1
10576,3,33,53.02,1,52.41,8.95,0,0,0,1
10064,5,10,31.3,0,41.03,9.3,0,1,0,0
10244,3,47,60.36,2,40.3,5.86,0,0,0,1
10658,5,29,32.82,1,37.32,6.88,0,1,0,0
10083,0,44,62.15,1,17.07,5.32,1,0,0,1
10543,2,49,20.53,2,27.84,5.22,1,1,0,0
10539,1,58,29.76,1,1.34,2.42,1,1,0,0
10403,2,58,27.84,0,36.06,4.22,0,1,0,0
10414,3,8,100.9,2,44.68,11.56,0,0,1,0
10297,2,55,33.67,3,41.16,8.1,1,1,0,0
10143,3,53,58.86,1,15.99,5.42,0,0,0,1
10094,2,61,19.4,2,37.9,8.09,0,1,0,0
10675,1,14,33.46,7,28.14,8.01,1,1,0,0
10496,6,56,13.91,1,21.51,6.22,0,1,0,0
10002,5,7,30.26,1,44.17,4.57,0,1,0,0
10559,0,40,19.93,0,22.74,5.14,0,1,0,0
10412,0,36,87.57,0,15.44,1.13,0,0,1,0
10119,2,48,27.99,3,44.45,12.7,0,1,0,0
10556,7,20,97.42,1,23.57,6.19,0,0,1,0
10351,3,46,58.96,1,32.08,6.39,0,0,0,1
10144,4,59,29.62,2,29.79,5.9,0,1,0,0
10008,1,32,57.63,0,34.26,8.81,0,0,0,1
10324,6,48,33.79,2,37.26,5.73,0,1,0,0
10526,6,45,31.93,1,36.25,7.07,0,1,0,0
10384,0,11,23.22,1,21.39,3.01,0,1,0,0
10351,2,45,58.96,0,26.88,4.9,0,0,0,1
10566,4,55,24.34,4,13.78,0.03,0,1,0,0
10356,0,41,26.35,1,63.23,14.93,0,1,0,0
10618,5,48,28.72,2,49.26,11.65,0,1,0,0
10269,3,37,56.18,3,21.62,4.91,1,0,0,1
10316,6,32,52.08,4,31.41,2.86,0,0,0,1
10545,0,24,55.6,1,34.57,4.74,0,0,0,1
10322,2,5,64.61,1,38.29,10.94,1,0,0,1
10511,7,52,31.91,1,45.25,10.92,0,1,0,0
10581,0,27,64.83,0,40.4,8.71,0,0,0,1
10316,0,26,52.08,1,34.07,3.87,0,0,0,1
10498,2,13,34.51,1,17.69,5.13,0,1,0,0
10297,3,56,33.67,0,33.56,9.46,0,1,0,0
10080,1,48,55.43,2,46.69,11.7,0,0,0,1
10611,1,11,25.99,4,27.89,3.79,1,1,0,0
10192,3,19,30.34,3,45.89,7.92,0,1,0,0
10220,2,20,57.89,0,40.81,8.11,0,0,0,1
10227,4,11,53.54,2,42.64,9.47,0,0,0,1
10187,1,49,94.93,2,57.41,15.35,0,0,1,0
10635,3,54,66.91,1,43.99,5.46,0,0,0,1
10295,4,16,64.26,5,48.16,7.42,1,0,0,1
10455,5,45,44.13,2,26.05,9.29,0,0,0,1
10422,1,17,60.84,4,41.71,10.01,1,0,0,1
10493,5,33,24.66,0,32.88,6.94,0,1,0,0
10229,2,17,28.67,2,48.39,7.93,0,1,0,0
10133,2,12,47.45,2,36.27,10.99,1,0,0,1
10433,1,55,16.29,1,27.62,11.0,0,1,0,0
10343,0,57,87.26,1,34.84,8.72,0,0,1,0
10024,2,18,65.66,1,21.56,5.26,0,0,0,1
10435,3,6,17.14,0,53.33,9.38,0,1,0,0
10194,0,9,24.09,1,10.48,4.78,1,1,0,0
10148,5,39,56.36,4,25.1,0.0,1,0,0,1
10423,2,20,28.3,3,39.37,8.0,0,1,0,0
10228,2,23,50.46,2,45.9,8.5,0,0,0,1
10202,3,59,19.85,0,22.22,6.47,0,1,0,0
10534,1,45,97.2,1,18.38,0.63,0,0,1,0
10350,5,30,24.26,1,6.8,0.93,0,1,0,0
10523,3,41,59.6,0,40.56,6.11,0,0,0,1
10280,4,37,94.13,0,31.82,8.04,0,0,1,0
10450,1,24,101.5,1,47.45,8.96,0,0,1,0
10674,1,21,94.66,0,44.78,8.79,0,0,1,0
10497,0,24,51.79,1,35.52,9.0,0,0,0,1
10010,0,28,24.97,0,18.29,2.29,0,1,0,0
10374,1,40,90.83,1,30.88,4.62,0,0,1,0
10526,3,42,31.93,1,39.18,7.38,0,1,0,0
10336,1,29,50.39,3,48.4,7.43,0,0,0,1
10031,5,28,22.33,0,38.76,7.27,0,1,0,0
10615,0,15,57.34,1,30.1,5.46,1,0,0,1
10106,2,49,104.01,0,19.57,6.63,0,0,1,0
10547,2,55,93.66,5,20.6,5.89,1,0,1,0
10235,6,8,88.62,0,20.76,7.55,0,0,1,0
10389,2,16,93.01,3,42.54,6.68,0,0,1,0
10138,0,28,72.1,3,42.65,8.07,1,0,0,1
10150,1,4,93.56,4,27.84,5.35,1,0,1,0
10419,1,2,97.95,2,30.89,6.5,0,0,1,0
10201,1,54,97.97,1,18.36,5.0,0,0,1,0
10230,0,22,96.77,2,28.32,4.44,1,0,1,0
10617,0,59,26.52,2,24.7,5.66,0,1,0,0
10464,2,42,31.59,0,30.42,2.23,0,1,0,0
10525,0,32,48.73,0,22.52,2.03,0,0,0,1
10143,3,53,58.86,1,15.99,5.42,0,0,0,1
10251,3,25,21.15,1,35.16,7.26,1,1,0,0
10190,3,21,14.6,1,48.64,8.26,1,1,0,0
10679,0,14,56.63,1,51.96,10.91,0,0,0,1
10567,5,29,63.73,1,28.12,4.83,0,0,0,1
10146,0,26,24.15,3,62.36,7.44,1,1,0,0
10412,1,37,87.57,1,11.16,0.0,1,0,1,0
10338,0,8,51.21,4,33.25,5.21,1,0,0,1
10275,0,31,96.66,1,26.67,7.26,0,0,1,0
10310,0,48,29.64,1,50.69,10.47,0,1,0,0
10595,1,26,20.98,8,35.21,7.72,0,1,0,0
10066,4,33,56.13,1,38.02,5.54,0,0,0,1
10404,3,12,17.98,1,28.8,3.91,1,1,0,0
10641,2,26,55.76,4,15.59,3.21,1,0,0,1
10281,1,38,63.06,1,36.94,9.58,0,0,0,1
10162,5,16,31.55,1,32.01,6.65,1,1,0,0
10004,2,8,25.96,1,9.78,1.81,1,1,0,0
10403,6,62,27.84,0,27.43,4.33,0,1,0,0
10481,5,53,99.86,1,45.41,9.09,0,0,1,0
10421,2,17,48.89,1,38.9,6.33,0,0,0,1
10482,5,48,18.38,6,40.02,8.94,1,1,0,0
10164,2,31,66.94,3,28.17,7.94,1,0,0,1
10091,0,27,52.48,0,40.29,6.97,0,0,0,1
10658,6,30,32.82,2,34.15,3.4,1,1,0,0
10316,5,31,52.08,0,32.87,2.67,0,0,0,1
10608,0,32,55.92,0,28.76,6.59,0,0,0,1
10371,6,25,24.15,0,42.45,7.81,0,1,0,0
10207,4,16,26.49,4,13.19,3.44,0,1,0,0
10153,3,41,21.95,4,41.95,4.51,0,1,0,0
10091,2,29,52.48,1,39.42,12.83,0,0,0,1
10124,0,13,20.8,1,29.46,4.72,1,1,0,0
10430,0,30,56.09,2,37.55,5.27,0,0,0,1
10612,5,64,99.48,1,19.87,4.09,1,0,1,0
10183,6,12,23.07,0,52.07,10.1,0,1,0,0
10062,0,21,24.98,0,41.99,10.92,0,1,0,0
10514,3,58,24.24,1,32.29,6.5,0,1,0,0
10027,0,50,88.85,2,43.27,4.84,0,0,1,0
10610,3,47,49.03,1,35.37,8.09,1,0,0,1
10485,7,8,54.27,0,43.84,9.65,0,0,0,1
10038,6,27,59.73,1,27.17,4.48,1,0,0,1
10045,5,18,90.27,1,37.31,7.17,0,0,1,0
10064,3,8,31.3,0,38.08,7.27,0,1,0,0
10620,0,8,59.88,1,52.71,11.46,0,0,0,1
10670,0,2,55.02,3,39.08,8.46,1,0,0,1
10660,2,7,23.12,0,23.12,2.76,0,1,0,0
10441,0,10,22.24,0,37.49,6.38,0,1,0,0
10148,2,36,56.36,3,21.83,5.22,0,0,0,1
10185,3,5,102.05,3,35.5,5.63,0,0,1,0
10486,5,8,53.78,0,49.77,8.08,0,0,0,1
10082,3,26,30.31,0,24.54,5.95,0,1,0,0
10523,7,45,59.6,0,36.22,8.14,0,0,0,1
10236,0,38,20.95,1,46.65,8.32,0,1,0,0
10254,1,18,32.31,1,43.83,12.53,0,1,0,0
10238,1,22,91.26,1,60.21,8.36,0,0,1,0
10479,3,23,57.44,0,38.88,8.85,1,0,0,1
10385,2,40,60.92,0,42.5,6.84,0,0,0,1
10170,2,13,22.56,1,49.41,9.84,0,1,0,0
10007,2,25,19.78,1,37.26,2.27,1,1,0,0
10490,6,26,25.85,1,29.15,5.86,0,1,0,0
10259,6,26,53.71,0,37.48,9.69,0,0,0,1
10388,6,31,100.65,1,66.86,11.48,0,0,1,0
10564,2,17,30.16,2,53.47,11.44,0,1,0,0
10049,2,4,20.16,1,13.01,0.0,0,1,0,0
10018,0,43,16.44,0,22.25,4.19,0,1,0,0
10526,6,45,31.93,1,36.25,7.07,0,1,0,0
10095,4,59,65.91,1,54.99,13.42,0,0,0,1
10088,1,3,94.24,5,25.21,3.42,1,0,1,0
10100,2,35,99.44,3,36.89,5.62,1,0,1,0
10303,2,55,56.02,2,41.39,6.57,0,0,0,1
10239,3,38,46.96,0,29.34,5.26,0,0,0,1
10166,5,32,90.58,2,43.25,3.48,0,0,1,0
10530,1,41,46.24,2,39.78,11.49,0,0,0,1
10048,5,16,90.72,1,33.09,7.6,0,0,1,0
10042,2,33,50.42,3,14.49,5.84,1,0,0,1
10233,4,10,54.32,1,27.98,5.55,0,0,0,1
10429,2,11,19.41,1,50.71,11.68,1,1,0,0
10223,5,9,14.62,1,55.69,9.69,0,1,0,0
10376,3,60,93.79,1,46.8,7.89,0,0,1,0
10674,0,20,94.66,1,40.8,3.26,0,0,1,0
10054,0,13,59.03,4,36.06,6.06,0,0,0,1
10136,1,5,25.78,2,17.26,3.56,0,1,0,0
10544,0,26,21.85,2,26.37,8.26,1,1,0,0
10095,5,60,65.91,0,42.63,10.85,0,0,0,1
10151,5,57,55.28,2,8.58,0.0,0,0,0,1
10696,3,40,26.72,2,29.17,6.53,0,1,0,0
10692,7,40,95.63,1,27.67,8.44,0,0,1,0
10684,2,52,48.66,1,39.15,8.07,0,0,0,1
10654,5,26,19.89,0,46.65,9.71,0,1,0,0
10305,1,48,13.67,1,30.58,3.87,0,1,0,0
10152,4,11,50.77,6,28.22,3.41,0,0,0,1
10154,3,8,23.5,2,43.31,12.33,0,1,0,0
10650,2,58,44.52,0,50.68,10.71,0,1,0,0
10051,2,8,23.75,5,17.44,3.55,1,1,0,0
10336,0,28,50.39,1,47.6,12.18,0,0,0,1
10343,3,60,87.26,4,40.65,4.12,0,0,1,0
10421,3,18,48.89,0,43.42,9.83,0,0,0,1
10444,1,20,25.49,2,22.2,3.88,1,1,0,0
10679,3,17,56.63,1,62.85,11.71,0,0,0,1
10447,0,20,51.87,2,39.49,7.2,0,0,0,1
10571,2,52,96.0,1,32.1,5.56,0,0,1,0
10108,2,37,15.75,0,24.92,5.7,0,1,0,0
10342,2,58,20.02,2,29.26,5.36,0,1,0,0
10379,1,21,24.57,0,18.91,1.79,0,1,0,0
10031,1,24,22.33,0,26.38,8.14,0,1,0,0
10592,5,50,24.48,0,38.51,5.68,0,1,0,0
10533,4,53,20.28,0,44.83,10.37,0,1,0,0
10658,2,26,32.82,2,33.05,5.67,0,1,0,0
10662,4,23,38.81,0,24.63,4.39,0,1,0,0
10496,5,55,13.91,1,30.36,10.17,0,1,0,0
10533,3,52,20.28,2,42.72,5.84,0,1,0,0
10208,0,48,93.48,1,37.31,7.72,0,0,1,0
10295,4,16,64.26,5,48.16,7.42,1,0,0,1
10657,2,17,55.93,1,29.88,2.3,0,0,0,1
10470,3,40,21.25,0,22.43,8.45,0,1,0,0
10480,3,10,51.29,3,27.97,8.22,1,0,0,1
10180,1,3,54.36,0,39.25,2.43,0,0,0,1
10286,6,64,83.46,0,60.14,9.68,0,0,1,0
10377,3,36,15.79,2,32.28,6.74,1,1,0,0
10058,1,27,18.72,0,40.82,9.42,1,1,0,0
10332,0,45,99.06,0,34.89,5.61,0,0,1,0
10595,2,27,20.98,3,34.7,4.89,1,1,0,0
10638,7,13,55.29,1,41.25,5.34,0,0,0,1
10403,6,62,27.84,0,27.43,4.33,0,1,0,0
10361,0,53,57.09,0,24.48,2.68,0,0,0,1
10152,7,14,50.77,2,31.47,6.95,1,0,0,1
10601,5,27,30.98,3,22.83,4.79,1,1,0,0
10324,0,42,33.79,1,29.92,6.4,1,1,0,0
10534,3,47,97.2,1,25.35,3.74,0,0,1,0
10581,4,31,64.83,0,38.22,6.11,0,0,0,1
10020,2,30,103.6,0,19.64,1.64,0,0,1,0
10280,2,35,94.13,1,33.34,4.89,0,0,1,0
10318,4,43,65.15,1,20.05,5.57,1,0,0,1
10557,0,9,29.37,1,19.85,4.96,0,1,0,0
10378,3,54,98.72,1,53.78,7.25,0,0,1,0
10280,1,34,94.13,1,35.95,2.93,0,0,1,0
10210,7,26,20.02,0,35.12,9.1,0,1,0,0
10166,4,31,90.58,1,35.87,9.14,0,0,1,0
10180,0,2,54.36,0,45.8,8.9,0,0,0,1
10277,1,47,12.99,1,34.47,4.73,0,1,0,0
10184,0,39,89.39,1,18.01,4.59,0,0,1,0
10215,4,16,34.14,3,3.54,2.72,0,1,0,0
10566,2,53,24.34,1,31.44,4.72,0,1,0,0
10166,4,31,90.58,1,35.87,9.14,0,0,1,0
10477,4,35,25.92,3,42.47,9.49,0,1,0,0
10631,5,41,23.53,0,42.74,10.43,0,1,0,0
10174,7,38,106.17,1,14.65,2.82,0,0,1,0
10451,1,35,101.2,5,32.11,6.64,0,0,1,0
10628,3,48,54.82,2,21.12,4.14,0,0,0,1
10014,1,16,26.72,0,41.71,10.42,0,1,0,0
10257,1,7,51.56,1,44.88,8.08,0,0,0,1
10048,0,11,90.72,2,32.86,6.69,1,0,1,0
10036,1,59,28.12,1,31.43,6.8,0,1,0,0
10419,4,5,97.95,1,31.19,6.89,1,0,1,0
10133,7,17,47.45,2,33.01,8.22,0,0,0,1
10406,2,41,27.08,3,34.1,5.76,0,1,0,0
