date,store_id,store_type,day_of_week,month,promo,temperature,sales_last_week,high_demand
2024-07-03,2,1,2,7,0,37.4,694.3882165165666,0
2024-07-03,11,0,2,7,1,35.7,1245.5488205960994,1
2024-07-03,0,2,2,7,0,32.3,426.98054339813075,0
2024-07-03,7,1,2,7,0,40.3,626.5568283204057,0
2024-07-03,4,1,2,7,1,35.5,831.6102128958087,1
2024-07-03,5,2,2,7,0,34.6,379.5228171992108,0
2024-07-03,8,2,2,7,1,34.3,406.3326737359253,0
2024-07-03,6,0,2,7,0,34.3,1210.3669660619719,1
2024-07-03,3,2,2,7,0,43.8,408.4288320308233,0
2024-07-04,3,2,3,7,0,36.4,390.52187568669376,0
2024-07-04,4,1,3,7,0,34.4,851.1206506214652,0
2024-07-04,5,2,3,7,0,36.9,390.18232721711627,0
2024-07-04,1,0,3,7,1,32.4,1294.8048855903533,1
2024-07-04,10,2,3,7,0,33.6,332.220029226972,0
2024-07-04,11,0,3,7,0,31.5,1000.9972630435577,1
2024-07-04,2,1,3,7,0,32.9,686.1434705348016,0
2024-07-04,7,1,3,7,0,30.1,642.307209380542,0
2024-07-05,3,2,4,7,0,35.0,370.3000717207374,0
2024-07-05,2,1,4,7,0,33.5,669.9986414742966,0
2024-07-05,9,1,4,7,0,30.2,744.1677330750629,0
2024-07-05,7,1,4,7,0,40.4,634.0174694644504,0
2024-07-05,8,2,4,7,0,30.8,444.0412025297264,0
2024-07-05,1,0,4,7,0,36.6,1358.5369647511711,1
2024-07-05,0,2,4,7,0,36.8,447.05587835878583,0
2024-07-05,10,2,4,7,0,38.3,354.25514624897846,0
2024-07-05,6,0,4,7,0,37.5,1225.122075599761,1
2024-07-05,4,1,4,7,0,35.7,825.5925544063106,0
2024-07-06,2,1,5,7,0,40.2,866.7465068103246,0
2024-07-06,0,2,5,7,0,34.7,504.9488953900416,0
2024-07-06,6,0,5,7,0,33.5,1399.7391249216546,1
2024-07-06,8,2,5,7,0,34.1,589.302228699632,0
2024-07-06,11,0,5,7,0,36.7,1187.9195869991947,1
2024-07-06,3,2,5,7,0,36.2,427.7996052039318,0
2024-07-06,5,2,5,7,0,33.9,454.2549877455178,0
2024-07-06,4,1,5,7,1,34.1,963.1670429633781,1
2024-07-06,1,0,5,7,1,37.0,1512.527365296219,1
2024-07-07,0,2,6,7,0,35.7,599.9691860179826,0
2024-07-07,10,2,6,7,0,41.2,362.2754558397238,0
2024-07-07,2,1,6,7,0,33.8,817.5610657816134,0
2024-07-07,3,2,6,7,1,36.0,402.74998109323724,0
2024-07-07,6,0,6,7,0,36.8,1368.5071769862855,1
2024-07-07,9,1,6,7,0,39.6,937.6214338548419,1
2024-07-07,5,2,6,7,0,35.5,540.1598163029302,0
2024-07-07,8,2,6,7,0,35.9,496.3232610869997,0
2024-07-07,11,0,6,7,0,37.0,1683.607021365569,1
2024-07-07,4,1,6,7,0,33.7,848.7715464681052,0
2024-07-08,8,2,0,7,0,37.4,464.51531920297754,0
2024-07-08,1,0,0,7,1,36.5,1479.1115523569977,1
2024-07-08,10,2,0,7,0,35.3,322.4101426557615,0
2024-07-08,4,1,0,7,0,31.9,661.35853769969,0
2024-07-08,0,2,0,7,0,25.096873120865904,432.51248761552364,0
2024-07-08,5,2,0,7,0,31.5,465.65331099561274,0
2024-07-08,3,2,0,7,1,33.9,380.77157884075194,0
2024-07-08,9,1,0,7,0,42.0,960.4965495683433,0
2024-07-08,11,0,0,7,0,35.3,1205.7594576359143,1
2024-07-09,10,2,1,7,0,25.9,331.26143957392316,0
2024-07-09,2,1,1,7,0,34.5,766.5703386780052,0
2024-07-09,3,2,1,7,0,34.6,499.09430726308216,0
2024-07-09,5,2,1,7,0,32.7,439.14207824144097,0
2024-07-09,7,1,1,7,0,31.9,679.6776043620438,0
2024-07-09,9,1,1,7,0,29.6,825.1454721500551,0
2024-07-09,4,1,1,7,1,39.0,698.0547173031365,1
2024-07-09,1,0,1,7,1,30.7,1425.374516599035,1
2024-07-10,0,2,2,7,0,33.7,400.27722464478416,0
2024-07-10,1,0,2,7,1,38.7,1005.6451226604993,1
2024-07-10,7,1,2,7,0,25.096873120865904,614.360288756499,0
2024-07-10,9,1,2,7,0,30.0,840.794053400368,0
2024-07-10,6,0,2,7,0,31.8,896.1883984595731,1
2024-07-10,3,2,2,7,0,37.3,407.2991988774356,0
2024-07-10,11,0,2,7,0,34.3,1309.4562594913539,1
2024-07-10,8,2,2,7,0,31.6,511.8582734765842,0
2024-07-10,5,2,2,7,0,35.0,422.9042539360975,0
2024-07-11,2,1,3,7,0,37.9,559.841415709745,0
2024-07-11,11,0,3,7,0,37.6,966.6499543540016,1
2024-07-11,0,2,3,7,1,39.0,358.318212564527,0
2024-07-11,1,0,3,7,1,33.1,1229.1795671998973,1
2024-07-11,3,2,3,7,0,29.7,396.0786701735609,0
2024-07-11,7,1,3,7,0,29.5,720.2731147938341,1
2024-07-11,6,0,3,7,0,37.4,1263.5114531146237,1
2024-07-11,4,1,3,7,0,30.6,821.3783629240365,0
2024-07-11,10,2,3,7,0,35.9,401.94083308316846,0
2024-07-11,9,1,3,7,0,30.4,753.5938297066509,0
2024-07-12,10,2,4,7,0,41.1,407.96233933889636,0
2024-07-12,7,1,4,7,0,32.4,800.5797308654622,0
2024-07-12,3,2,4,7,1,39.6,389.5271479321873,0
2024-07-12,11,0,4,7,1,37.4,925.0380892044839,1
2024-07-12,5,2,4,7,0,39.2,434.19565657997833,0
2024-07-12,2,1,4,7,0,37.3,611.7402996886121,0
2024-07-12,8,2,4,7,0,35.3,472.38417276274834,0
2024-07-12,0,2,4,7,1,37.2,396.5000763610612,0
2024-07-12,1,0,4,7,0,30.1,946.5380114449576,1
2024-07-13,0,2,5,7,1,34.6,498.13995403004566,0
2024-07-13,11,0,5,7,0,34.2,1209.3901421427192,1
2024-07-13,2,1,5,7,0,38.1,724.3819896639444,1
2024-07-13,1,0,5,7,0,34.2,1555.0813330773778,1
2024-07-13,7,1,5,7,0,28.1,885.7490998193156,1
2024-07-13,8,2,5,7,0,25.096873120865904,536.3388212821915,0
2024-07-13,6,0,5,7,0,38.6,1192.2033039074886,1
2024-07-13,10,2,5,7,0,25.096873120865904,484.34323719310754,0
2024-07-13,9,1,5,7,0,37.4,809.3347980132111,0
2024-07-14,6,0,6,7,0,31.9,1175.265039985272,1
2024-07-14,3,2,6,7,0,38.6,549.0818062871222,0
2024-07-14,0,2,6,7,0,39.7,518.2182999432929,0
2024-07-14,8,2,6,7,0,31.7,450.9746285939074,0
2024-07-14,11,0,6,7,0,35.5,1254.5455107762516,1
2024-07-14,5,2,6,7,0,37.6,569.1041360947934,0
2024-07-14,2,1,6,7,0,30.0,776.4732643845231,0
2024-07-14,7,1,6,7,0,35.4,800.5902552238468,1
2024-07-14,9,1,6,7,0,35.6,933.898036415319,0
2024-07-14,10,2,6,7,0,25.096873120865904,469.70889381133077,0
2024-07-15,3,2,0,7,0,37.0,485.30135830469953,0
2024-07-15,8,2,0,7,0,34.7,389.39672240192334,0
2024-07-15,0,2,0,7,0,33.6,418.2812114329852,0
2024-07-15,2,1,0,7,0,35.3,879.648978859392,0
2024-07-15,6,0,0,7,0,32.0,1112.083319509054,1
2024-07-15,11,0,0,7,0,37.0,1007.005932987332,1
2024-07-15,5,2,0,7,1,37.7,411.86681648524893,0
2024-07-15,4,1,0,7,0,31.5,655.5633583265494,0
2024-07-15,10,2,0,7,0,38.6,385.3430918839325,0
2024-07-15,9,1,0,7,0,39.6,668.9528303677425,0
2024-07-16,4,1,1,7,0,30.0,863.2835533745862,0
2024-07-16,11,0,1,7,0,36.3,1056.001609815754,1
2024-07-16,6,0,1,7,0,34.4,1236.489962432403,1
2024-07-16,9,1,1,7,0,37.5,655.0932637153848,0
2024-07-16,3,2,1,7,0,33.7,350.56695683914927,0
2024-07-16,8,2,1,7,0,35.5,423.21853611298417,0
2024-07-16,0,2,1,7,1,33.0,415.9949885915639,0
2024-07-16,1,0,1,7,0,36.1,1216.9789880678452,1
2024-07-16,7,1,1,7,0,37.9,657.5646933641877,0
2024-07-16,10,2,1,7,0,33.8,386.0628958895958,0
2024-07-16,2,1,1,7,0,25.096873120865904,746.1903294801492,0
2024-07-16,5,2,1,7,0,36.5,383.45880216868153,0
2024-07-17,3,2,2,7,0,37.2,336.83328833465305,0
2024-07-17,0,2,2,7,0,37.7,423.81391506722605,0
2024-07-17,9,1,2,7,0,37.0,670.4465279091016,0
2024-07-17,5,2,2,7,0,33.7,390.19673721411095,0
2024-07-17,1,0,2,7,0,34.4,1229.0563738158928,1
2024-07-17,7,1,2,7,0,36.6,761.5396860954646,0
2024-07-17,4,1,2,7,0,31.5,720.5889688701403,0
2024-07-18,2,1,3,7,0,30.8,710.2656571827692,0
2024-07-18,7,1,3,7,1,31.9,877.8320268837393,1
2024-07-18,9,1,3,7,0,37.5,593.0938876761783,0
2024-07-18,10,2,3,7,0,25.096873120865904,377.4761979289424,0
2024-07-18,11,0,3,7,0,39.3,1143.91505693941,1
2024-07-18,5,2,3,7,0,37.8,394.1284568620229,0
2024-07-18,6,0,3,7,0,35.0,1101.7916116895265,1
2024-07-18,1,0,3,7,0,32.5,1198.4366919092429,1
2024-07-18,4,1,3,7,0,30.3,682.3590553439793,0
2024-07-18,3,2,3,7,0,38.7,360.86986085943994,0
2024-07-19,11,0,4,7,0,35.1,1578.5234414855038,1
2024-07-19,6,0,4,7,0,25.096873120865904,1029.5144211624413,1
2024-07-19,10,2,4,7,1,39.2,400.1355696977317,0
2024-07-19,5,2,4,7,0,34.3,397.32767437291045,0
2024-07-19,9,1,4,7,0,36.3,551.8234971502933,0
2024-07-19,4,1,4,7,0,34.9,827.7514911701356,0
2024-07-19,7,1,4,7,0,31.9,827.7604352702859,0
2024-07-19,8,2,4,7,0,35.9,385.8838180374351,0
2024-07-20,4,1,5,7,0,42.1,966.6729711933705,0
2024-07-20,11,0,5,7,0,40.5,1299.880885376988,1
2024-07-20,8,2,5,7,0,36.7,548.134140212319,0
2024-07-20,6,0,5,7,0,38.3,1293.3992180055777,1
2024-07-20,9,1,5,7,0,36.2,654.7311674650923,0
2024-07-20,2,1,5,7,0,35.9,852.8383951719366,0
2024-07-20,7,1,5,7,0,34.8,975.2823465013106,1
2024-07-20,5,2,5,7,0,32.8,496.2382628578682,0
2024-07-20,10,2,5,7,0,37.5,495.25146992105056,0
2024-07-20,0,2,5,7,0,34.7,589.712499059179,0
2024-07-21,0,2,6,7,0,33.9,498.22390979343027,0
2024-07-21,9,1,6,7,0,38.8,686.524742110473,0
2024-07-21,8,2,6,7,0,37.8,569.9774415702915,0
2024-07-21,4,1,6,7,0,31.8,891.1817752000187,1
2024-07-21,3,2,6,7,0,26.5,462.11320096514396,0
2024-07-21,6,0,6,7,0,25.096873120865904,1354.9162397970094,1
2024-07-21,10,2,6,7,0,32.6,463.60224601992684,0
2024-07-21,11,0,6,7,0,34.8,1204.0599420161793,1
2024-07-21,2,1,6,7,1,36.2,744.2820522465541,1
2024-07-21,5,2,6,7,0,32.6,548.0048989102173,0
2024-07-22,0,2,0,7,0,34.8,378.5343722906447,0
2024-07-22,11,0,0,7,0,41.1,1047.8369888239658,1
2024-07-22,3,2,0,7,0,31.2,421.9099786200933,0
2024-07-22,6,0,0,7,0,34.0,1143.6780799856353,1
2024-07-22,10,2,0,7,0,40.0,359.1841629513367,0
2024-07-22,5,2,0,7,1,37.9,572.6864169529476,0
2024-07-22,4,1,0,7,0,35.4,663.5482603674968,0
2024-07-22,9,1,0,7,0,35.7,639.5390320609536,0
2024-07-23,4,1,1,7,1,39.6,605.228647939358,1
2024-07-23,7,1,1,7,0,35.1,791.7780834241618,0
2024-07-23,6,0,1,7,0,35.2,1153.3429434107334,1
2024-07-23,9,1,1,7,0,35.5,615.8365529879043,0
2024-07-23,5,2,1,7,0,35.0,440.30419734302154,0
2024-07-23,3,2,1,7,0,34.7,377.26828129761947,0
2024-07-23,10,2,1,7,1,30.1,340.5441009991122,0
2024-07-23,1,0,1,7,0,35.1,1017.775383390608,1
2024-07-23,2,1,1,7,0,37.7,671.0276905206861,0
2024-07-23,0,2,1,7,0,31.7,434.31209098762105,0
2024-07-23,8,2,1,7,0,33.3,470.6094906611943,0
2024-07-23,11,0,1,7,0,37.8,1016.8549931673745,1
2024-07-24,0,2,2,7,0,35.1,373.4158665344606,0
2024-07-24,7,1,2,7,0,37.0,754.2089855359059,0
2024-07-24,1,0,2,7,0,36.0,1019.764314081565,1
2024-07-24,4,1,2,7,0,36.1,599.4744076667827,0
2024-07-24,6,0,2,7,1,36.3,947.0525434576298,1
2024-07-24,11,0,2,7,0,29.6,1074.9095089245286,1
2024-07-24,9,1,2,7,0,32.8,685.582858862809,0
2024-07-24,2,1,2,7,0,34.9,658.040575164075,0
2024-07-24,8,2,2,7,1,40.7,448.26478646196756,0
2024-07-25,2,1,3,7,0,31.5,655.8974062676616,0
2024-07-25,5,2,3,7,0,35.2,452.3491664898202,0
2024-07-25,11,0,3,7,0,36.0,998.2408796665534,1
2024-07-25,6,0,3,7,0,36.7,883.2912361594426,1
2024-07-25,8,2,3,7,0,36.3,427.78118067585234,0
2024-07-25,7,1,3,7,0,35.3,962.8890941907287,0
2024-07-25,3,2,3,7,0,34.7,361.61628416438583,0
2024-07-25,1,0,3,7,1,35.0,1070.8768898517608,1
2024-07-25,0,2,3,7,0,25.096873120865904,357.6166923939098,0
2024-07-25,4,1,3,7,1,32.5,565.559325603225,1
2024-07-25,9,1,3,7,0,32.6,601.343107482394,0
2024-07-26,5,2,4,7,0,36.1,460.4328095891635,0
2024-07-26,7,1,4,7,0,31.9,792.3392507536057,0
2024-07-26,6,0,4,7,0,30.7,908.1997018199735,1
2024-07-26,0,2,4,7,0,36.7,436.46711953035924,0
2024-07-26,8,2,4,7,0,25.096873120865904,366.3138225542866,0
2024-07-26,3,2,4,7,1,38.7,370.7541709161245,0
2024-07-26,10,2,4,7,0,33.1,464.68185954065876,0
2024-07-26,2,1,4,7,1,30.6,796.9355987678291,0
2024-07-26,9,1,4,7,0,31.2,551.4850793197619,0
2024-07-26,1,0,4,7,0,31.0,1260.784800423114,1
2024-07-27,4,1,5,7,0,36.3,801.9561017738633,1
2024-07-27,9,1,5,7,0,32.4,739.5383110518858,0
2024-07-27,5,2,5,7,0,38.9,440.15556014210324,0
2024-07-27,3,2,5,7,0,34.4,442.9976804100191,0
2024-07-27,0,2,5,7,0,40.5,433.0589242181651,0
2024-07-27,6,0,5,7,0,37.5,1016.5669800131392,1
2024-07-27,10,2,5,7,0,34.4,478.1085865532128,0
2024-07-27,11,0,5,7,0,35.2,1150.0720800258355,1
2024-07-27,2,1,5,7,0,29.3,833.0452371318867,0
2024-07-27,8,2,5,7,0,34.5,479.02532014828193,0
2024-07-28,2,1,6,7,0,35.4,967.4889115138502,0
2024-07-28,9,1,6,7,0,34.2,800.4366536120721,1
2024-07-28,11,0,6,7,0,41.1,1133.5170050891654,1
2024-07-28,4,1,6,7,1,34.0,909.1766812629304,1
2024-07-28,5,2,6,7,0,31.9,455.50339375367804,0
2024-07-28,3,2,6,7,0,31.9,529.2394188899532,0
2024-07-28,1,0,6,7,0,28.6,1315.9259260766803,1
2024-07-28,0,2,6,7,0,33.7,462.3804783239765,0
2024-07-29,6,0,0,7,0,37.1,868.1277153968164,1
2024-07-29,4,1,0,7,0,36.0,680.9171003614159,0
2024-07-29,5,2,0,7,0,31.3,464.1987971310412,0
2024-07-29,0,2,0,7,0,28.7,344.73757838444504,0
2024-07-29,2,1,0,7,0,32.3,636.7048154963137,0
2024-07-29,8,2,0,7,0,35.8,325.8553089934323,0
2024-07-29,11,0,0,7,0,33.2,961.4255961795351,1
2024-07-30,10,2,1,7,0,31.5,507.0849922867466,0
2024-07-30,11,0,1,7,0,38.6,902.3493718480778,1
2024-07-30,6,0,1,7,0,28.9,1064.677500601487,1
2024-07-30,9,1,1,7,0,36.7,657.9015676633423,0
2024-07-30,7,1,1,7,0,34.5,710.0373975448205,0
2024-07-30,0,2,1,7,1,38.7,288.5124328582845,0
2024-07-30,3,2,1,7,1,35.9,386.6769658520534,0
2024-07-30,1,0,1,7,0,34.6,961.6201740706922,1
2024-07-30,4,1,1,7,0,32.2,929.617653285971,0
2024-07-31,9,1,2,7,0,31.8,678.7549865169502,0
2024-07-31,0,2,2,7,0,29.1,282.3714631895038,0
2024-07-31,7,1,2,7,0,32.3,763.0143975264865,0
2024-07-31,5,2,2,7,0,32.4,357.1773373085165,0
2024-07-31,4,1,2,7,0,37.5,686.3896783838695,0
2024-07-31,3,2,2,7,0,32.4,353.7767911934125,0
2024-07-31,8,2,2,7,0,33.2,477.76547975841623,0
2024-07-31,2,1,2,7,0,35.4,661.9339594326116,0
2024-07-31,6,0,2,7,1,38.7,1298.4765512825854,1
2024-07-31,11,0,2,7,0,38.0,1003.4975412704791,1
2024-07-31,10,2,2,7,0,37.8,416.2428964385275,0
2024-08-01,3,2,3,8,0,31.1,364.40600878732863,0
2024-08-01,0,2,3,8,0,30.8,257.72114146306575,0
2024-08-01,4,1,3,8,0,32.4,923.7808899984111,0
2024-08-01,9,1,3,8,0,35.6,744.9190563751745,0
2024-08-01,8,2,3,8,0,33.5,360.5352834516034,0
2024-08-01,11,0,3,8,0,34.5,1035.4647130186552,1
2024-08-01,6,0,3,8,0,34.8,1147.1456295590574,1
2024-08-01,10,2,3,8,0,34.1,410.91357715511464,0
2024-08-01,2,1,3,8,0,31.1,640.7929400659395,0
2024-08-01,5,2,3,8,0,35.8,319.8787037732332,0
2024-08-01,1,0,3,8,0,30.9,1392.9800996179815,1
2024-08-02,5,2,4,8,1,33.3,362.2087463821718,0
2024-08-02,4,1,4,8,0,37.2,731.6211940798134,0
2024-08-02,10,2,4,8,1,33.4,371.78920231679433,0
2024-08-02,11,0,4,8,0,28.2,985.0651679569573,1
2024-08-02,2,1,4,8,0,33.5,768.8145634157457,0
2024-08-02,1,0,4,8,0,36.8,1081.0852436598655,1
2024-08-02,6,0,4,8,0,36.3,1042.0412930342254,1
2024-08-02,3,2,4,8,0,36.2,400.3679959279157,0
2024-08-02,7,1,4,8,0,25.096873120865904,673.317594504416,0
2024-08-03,2,1,5,8,0,36.2,739.9377519055157,0
2024-08-03,8,2,5,8,1,33.6,476.6262227475111,0
2024-08-03,4,1,5,8,0,30.1,960.6242307903111,0
2024-08-03,0,2,5,8,0,35.9,384.2447034768824,0
2024-08-03,3,2,5,8,0,25.096873120865904,451.95001547160666,0
2024-08-03,6,0,5,8,0,32.0,1407.7152116306813,1
2024-08-03,11,0,5,8,1,33.6,1298.190576171116,1
2024-08-03,5,2,5,8,0,33.0,456.85657092063934,0
2024-08-03,9,1,5,8,0,32.1,800.8041343643874,0
2024-08-03,1,0,5,8,0,35.1,1451.5310828994736,1
2024-08-03,7,1,5,8,0,38.6,1062.8185220322935,0
2024-08-04,2,1,6,8,0,33.7,826.8320631824297,1
2024-08-04,3,2,6,8,0,28.3,413.9508589500631,0
2024-08-04,11,0,6,8,0,31.3,1470.4017515204193,1
2024-08-04,8,2,6,8,1,29.4,469.32419059486034,0
2024-08-04,6,0,6,8,0,31.5,1365.8068453306616,1
2024-08-04,7,1,6,8,0,25.096873120865904,1008.9062821176105,0
2024-08-04,9,1,6,8,0,25.096873120865904,870.1292498657958,0
2024-08-04,4,1,6,8,0,35.6,1258.6398491576144,0
2024-08-04,10,2,6,8,0,32.3,469.24066955872587,0
2024-08-04,1,0,6,8,0,28.4,1433.214650497645,1
2024-08-05,5,2,0,8,0,28.9,395.7026447878572,0
2024-08-05,9,1,0,8,0,27.9,681.6407065677951,0
2024-08-05,1,0,0,8,0,33.8,1154.0966250869405,1
2024-08-05,2,1,0,8,0,27.5,699.9478140952492,0
2024-08-05,7,1,0,8,0,30.1,608.2956614055781,0
2024-08-05,4,1,0,8,0,33.9,773.3019806290436,0
2024-08-05,8,2,0,8,0,37.8,391.2843126395049,0
2024-08-05,11,0,0,8,0,32.5,1173.8520350224424,1
2024-08-05,10,2,0,8,1,40.7,415.5506264973139,0
2024-08-05,0,2,0,8,0,33.2,282.2474249450677,0
2024-08-06,10,2,1,8,0,35.5,375.1980341439836,0
2024-08-06,2,1,1,8,0,36.8,702.6354917931178,0
2024-08-06,11,0,1,8,0,29.7,1093.1998712233344,1
2024-08-06,1,0,1,8,0,30.9,1127.5818688284141,0
2024-08-06,0,2,1,8,0,33.9,383.36097164644144,0
2024-08-06,6,0,1,8,0,33.7,944.0275209143603,1
2024-08-06,3,2,1,8,1,35.5,452.270102966379,0
2024-08-06,9,1,1,8,0,30.7,589.9467163740445,0
2024-08-06,7,1,1,8,1,29.8,571.0669782766703,0
2024-08-06,8,2,1,8,0,35.0,389.0973812434537,0
2024-08-07,8,2,2,8,0,35.5,387.05452196123076,0
2024-08-07,3,2,2,8,0,35.8,440.2149641025538,0
2024-08-07,6,0,2,8,0,25.096873120865904,1511.3468075253197,1
2024-08-07,2,1,2,8,0,28.4,749.741552166582,0
2024-08-07,7,1,2,8,0,34.5,607.709016061044,0
2024-08-07,10,2,2,8,0,29.0,420.9789437248164,0
2024-08-07,0,2,2,8,0,36.3,299.6710990030524,0
2024-08-07,11,0,2,8,0,31.9,1233.1413166101195,1
2024-08-07,5,2,2,8,0,29.0,336.1065913489208,0
2024-08-07,1,0,2,8,0,36.9,1051.9131472773424,1
2024-08-08,6,0,3,8,0,37.1,976.4541539757823,1
2024-08-08,8,2,3,8,1,35.9,323.10551801829314,0
2024-08-08,1,0,3,8,0,35.0,1113.7385426432998,1
2024-08-08,3,2,3,8,0,32.2,509.3388910691996,0
2024-08-08,10,2,3,8,0,34.4,343.1142815964887,0
2024-08-08,7,1,3,8,0,32.8,586.0235634362691,0
2024-08-08,5,2,3,8,0,34.8,355.32537494787607,0
2024-08-08,11,0,3,8,0,27.1,1126.9919716625338,1
2024-08-08,4,1,3,8,0,28.4,711.8476563696743,0
2024-08-09,11,0,4,8,0,42.8,1200.445662067596,1
2024-08-09,9,1,4,8,0,33.8,717.8888783710747,0
2024-08-09,4,1,4,8,0,34.6,630.8022084948443,0
2024-08-09,6,0,4,8,1,32.0,926.5956800470175,1
2024-08-09,1,0,4,8,0,32.7,1069.017044717908,1
2024-08-09,3,2,4,8,0,38.5,488.14057269231597,0
2024-08-09,7,1,4,8,0,31.6,639.1336095775722,0
2024-08-09,8,2,4,8,0,35.2,312.50205309038387,0
2024-08-09,0,2,4,8,1,30.6,377.45726660708186,0
2024-08-09,2,1,4,8,0,41.2,662.2960488599543,0
2024-08-09,5,2,4,8,0,33.5,470.5290240846185,0
2024-08-10,7,1,5,8,0,35.4,759.2337318440087,0
2024-08-10,0,2,5,8,0,30.3,364.4311616520749,0
2024-08-10,2,1,5,8,0,33.9,799.1384560836656,0
2024-08-10,6,0,5,8,0,25.096873120865904,1284.2746341777163,1
2024-08-10,1,0,5,8,0,33.8,1261.0882890754874,1
2024-08-10,3,2,5,8,0,36.9,604.1699453142675,0
2024-08-10,9,1,5,8,0,33.6,832.9485180052484,0
2024-08-10,11,0,5,8,0,32.7,1755.7018160487573,1
2024-08-10,8,2,5,8,0,32.2,582.7189938880305,0
2024-08-10,10,2,5,8,0,32.1,420.5993956066108,0
2024-08-11,11,0,6,8,0,32.8,1482.8283331976322,1
2024-08-11,10,2,6,8,1,36.0,412.6286909592225,0
2024-08-11,0,2,6,8,0,36.6,355.21529606640166,0
2024-08-11,7,1,6,8,0,32.3,788.5858765812333,0
2024-08-11,3,2,6,8,0,31.6,540.6842984233695,0
2024-08-11,6,0,6,8,0,31.8,1221.3509013214,1
2024-08-11,1,0,6,8,1,33.3,1249.335668420285,1
2024-08-11,4,1,6,8,0,36.7,717.4735413229895,0
2024-08-11,5,2,6,8,0,33.9,567.1130076909593,0
2024-08-12,9,1,0,8,1,27.8,574.7758248711522,1
2024-08-12,0,2,0,8,0,31.2,292.26691733007624,0
2024-08-12,4,1,0,8,0,36.5,596.0275509089175,0
2024-08-12,8,2,0,8,0,32.1,447.08615013026315,0
2024-08-12,6,0,0,8,0,25.096873120865904,973.7983528383585,1
2024-08-12,11,0,0,8,0,28.9,1165.017023556817,1
2024-08-12,1,0,0,8,0,29.7,848.2086102987068,1
2024-08-12,7,1,0,8,0,35.2,596.2841682443893,0
2024-08-13,3,2,1,8,0,34.0,436.8453591672611,0
2024-08-13,11,0,1,8,0,33.7,1040.4361006711379,1
2024-08-13,9,1,1,8,0,35.1,629.2495155771409,0
2024-08-13,0,2,1,8,0,34.8,334.6108157409842,0
2024-08-13,4,1,1,8,0,33.2,508.2814174304809,0
2024-08-13,8,2,1,8,0,40.8,421.2142562602053,0
2024-08-13,10,2,1,8,0,36.1,334.8345814875223,0
2024-08-13,1,0,1,8,0,25.096873120865904,836.2589843124263,1
2024-08-13,5,2,1,8,0,36.5,415.1678402589452,0
2024-08-14,9,1,2,8,0,31.4,642.1437902362399,0
2024-08-14,3,2,2,8,0,31.1,352.30064543276404,0
2024-08-14,5,2,2,8,1,33.1,456.30583000522967,0
2024-08-14,8,2,2,8,0,26.1,413.442692525196,0
2024-08-14,0,2,2,8,1,28.9,326.6665411284303,0
2024-08-14,11,0,2,8,0,28.8,1042.3560296746825,1
2024-08-14,10,2,2,8,0,26.9,341.26325307396974,0
2024-08-14,6,0,2,8,0,31.8,892.9104396040992,1
2024-08-14,7,1,2,8,1,34.9,650.31057130463,1
2024-08-14,4,1,2,8,0,38.0,545.9457502914815,0
2024-08-15,8,2,3,8,0,29.1,551.5384193794428,0
2024-08-15,0,2,3,8,0,31.2,370.7494302897569,0
2024-08-15,3,2,3,8,0,32.9,376.5300212224862,0
2024-08-15,6,0,3,8,0,31.4,980.5436695644961,1
2024-08-15,1,0,3,8,0,33.9,931.2962507586736,1
2024-08-15,7,1,3,8,1,32.1,606.6363267635849,1
2024-08-15,10,2,3,8,0,34.1,339.6580736112469,0
2024-08-15,5,2,3,8,0,25.096873120865904,413.6881055544374,0
2024-08-15,2,1,3,8,0,33.9,578.7208312510431,0
2024-08-15,11,0,3,8,0,29.2,1209.3603842359848,1
2024-08-16,7,1,4,8,0,28.9,668.2407658432194,0
2024-08-16,5,2,4,8,0,33.7,436.1459179512176,0
2024-08-16,3,2,4,8,0,25.096873120865904,376.4811255982417,0
2024-08-16,1,0,4,8,0,28.4,969.035741104729,1
2024-08-16,9,1,4,8,0,33.1,695.7689107551073,0
2024-08-16,10,2,4,8,0,34.0,353.00531842851683,0
2024-08-16,2,1,4,8,0,36.6,516.6800373086492,0
2024-08-16,6,0,4,8,1,30.4,1243.061553641766,1
2024-08-16,0,2,4,8,0,37.3,365.82914709929287,0
2024-08-17,4,1,5,8,1,33.0,768.2002941308624,1
2024-08-17,5,2,5,8,0,32.4,492.4402405990621,0
2024-08-17,0,2,5,8,0,32.0,381.20804681403195,0
2024-08-17,11,0,5,8,0,32.5,1596.3872108449584,1
2024-08-17,2,1,5,8,0,25.096873120865904,786.5821079635745,0
2024-08-17,8,2,5,8,0,32.8,496.2832722306218,0
2024-08-17,6,0,5,8,0,31.1,1242.2073016087095,1
2024-08-17,1,0,5,8,0,36.5,1153.7255930918677,1
2024-08-17,9,1,5,8,0,28.4,795.3225209384773,0
2024-08-18,10,2,6,8,0,29.9,515.4551277529021,0
2024-08-18,5,2,6,8,0,33.4,534.5222817380425,0
2024-08-18,11,0,6,8,0,33.8,1586.7342222431264,1
2024-08-18,0,2,6,8,0,39.1,352.6500297665334,0
2024-08-18,7,1,6,8,0,39.2,778.6381483717319,1
2024-08-18,1,0,6,8,0,36.2,1551.7564017416867,1
2024-08-18,6,0,6,8,0,31.3,1217.669495910965,1
2024-08-18,9,1,6,8,0,32.5,775.5590551199435,0
2024-08-19,10,2,0,8,0,29.5,343.28540931441614,0
